image_name,brisque_transformed_mos,niqe_transformed_mos,MOS
8550575599.jpg,3.6617,4.0468,3.1415
8550746603.jpg,4.3848,4.3177,4.0094
8551222492.jpg,4.9719,4.5126,3.8846
8551620615.jpg,3.7612,4.2783,3.619
8552101917.jpg,4.6684,3.7976,2.2424
8552550792.jpg,4.0991,4.1988,2.7172
8552590099.jpg,4.5751,4.3071,3.6698
8552740610.jpg,4.0679,4.2172,2.1961
8553006135.jpg,4.8224,3.9801,3.44
8553130419.jpg,1.5055,4.4152,3.219
8553449461.jpg,4.7735,4.1182,3.6182
8553471741.jpg,4.0401,3.9689,3.0388
8554033162.jpg,4.3493,4.6276,3.7048
8554330315.jpg,4.7445,4.2752,3.6961
8555190491.jpg,3.8459,3.2885,3.5825
8556005393.jpg,4.3007,4.4824,2.4231
8556290824.jpg,4.7335,4.5917,3.3939
8556730555.jpg,3.9025,4.216,3.1354
8556786880.jpg,4.2982,4.4755,3.6909
8558582535.jpg,3.3524,4.0183,3.1887
8559592041.jpg,4.4084,4.7142,3.1869
8560160557.jpg,4.4237,4.0871,3.1204
8560249138.jpg,4.6846,4.1615,3.0455
8560249157.jpg,3.1168,3.5578,2.2818
8561557613.jpg,4.8116,4.1193,3.2475
8562649420.jpg,4.7685,4.0399,3.3273
8564299084.jpg,3.2857,4.339,3.36
8564706371.jpg,4.3769,4.1785,3.6321
8565023764.jpg,4.2806,4.1412,3.1154
8565939221.jpg,4.2003,4.122,2.5238
8565941333.jpg,4.0064,4.5644,3.6408
8565990156.jpg,3.9301,4.1857,3.5825
8566161884.jpg,3.7872,3.7086,2.9406
8567878134.jpg,4.7588,4.3622,3.0
8568057395.jpg,4.6603,4.3994,3.156
8568663212.jpg,4.4473,4.5297,3.8235
8568761304.jpg,2.5282,3.9471,2.7196
8568890785.jpg,4.6741,4.3087,3.4804
8569001906.jpg,3.8688,4.567,3.8056
8570186179.jpg,3.432,3.9644,3.0891
8570770544.jpg,4.4362,4.3,3.2115
8572309728.jpg,4.1245,3.9904,3.6565
8572873286.jpg,3.7103,4.3536,3.156
8573294301.jpg,4.1409,3.8077,2.2308
8575096989.jpg,4.2796,4.119,3.2952
8580729000.jpg,4.8349,4.2612,3.68
8581043227.jpg,4.2854,4.5618,3.7308
8582877561.jpg,3.5809,4.4628,3.4545
8583578292.jpg,3.3351,4.3001,3.7308
8583898549.jpg,4.8484,4.435,3.3592
8585320404.jpg,3.3218,4.1993,3.4118
8587794241.jpg,3.4793,4.2574,3.0297
8588348191.jpg,4.2174,3.979,3.0095
8589152246.jpg,3.5259,3.7736,3.8909
8589157666.jpg,4.029,3.767,2.1667
8589543288.jpg,4.3518,4.3065,3.7238
8590374545.jpg,3.7719,3.9327,3.4272
8590498036.jpg,4.6399,4.4543,3.8785
8590640853.jpg,3.4979,3.442,3.4961
8593005656.jpg,2.8168,3.8464,2.8333
8595112756.jpg,4.6424,4.4569,3.8137
8595244033.jpg,4.2734,4.3681,3.7843
8595845896.jpg,4.3003,4.0144,3.1132
8595948410.jpg,2.3165,4.3786,2.2952
8596148572.jpg,3.7333,4.2148,3.25
8596349698.jpg,4.3465,4.5185,3.8627
8596361580.jpg,4.4916,3.6227,3.5577
8596901738.jpg,4.7746,4.242,2.287
8596963541.jpg,4.6908,2.4244,2.6286
8596983746.jpg,4.2438,4.7765,3.6916
8597007982.jpg,4.1403,4.2712,3.4579
8597381500.jpg,3.2691,4.3207,3.3874
8599488070.jpg,4.0228,4.2737,3.0849
8599891034.jpg,2.6901,4.7169,3.3273
859991088.jpg,4.0711,2.3882,1.578
8600036440.jpg,3.4338,3.7853,2.6
8600322713.jpg,3.9545,4.6299,3.6408
8600472805.jpg,2.1209,4.1337,3.6373
8600489475.jpg,4.5871,4.5461,3.5566
8600504349.jpg,4.3935,3.4638,3.2233
8600750192.jpg,4.1589,4.123,2.3981
8601119886.jpg,4.4268,4.5227,3.4762
8601680123.jpg,3.0447,4.246,2.9307
8602435402.jpg,4.5025,4.3221,3.8426
8602839124.jpg,3.8709,4.3732,2.6698
8604323835.jpg,3.8249,4.4821,3.4554
8606964079.jpg,3.136,3.5454,3.5514
8607324496.jpg,3.6449,4.3214,2.819
8607422328.jpg,3.9131,4.0495,1.9159
8607616136.jpg,3.8223,4.4869,2.6019
8608196738.jpg,4.9697,4.4212,3.3689
8608242752.jpg,4.3874,4.4858,3.78
8608282741.jpg,4.1711,4.4482,3.713
8608557464.jpg,4.203,4.1992,3.3491
8610015449.jpg,3.2137,4.0693,3.495
8610505282.jpg,3.2797,4.4217,3.8909
8610523080.jpg,4.465,4.7251,3.1619
8610701081.jpg,3.1325,3.939,3.8482
8610965034.jpg,4.3735,3.8674,3.8598
8611793668.jpg,4.0571,3.99,3.4775
8612503268.jpg,4.4877,4.6735,3.57
8613516565.jpg,3.9476,4.7321,3.7685
8613815314.jpg,3.6061,4.5198,3.3019
8615148214.jpg,4.6286,3.9808,3.3909
8615756718.jpg,4.2054,4.1994,3.23
8616342001.jpg,4.0176,3.5358,1.8774
8616708613.jpg,3.1189,4.1663,2.1835
8616750908.jpg,3.0039,4.1531,1.6727
8617030862.jpg,4.2474,4.5272,3.6095
8617343673.jpg,3.4686,4.0341,3.7664
8617452211.jpg,4.8244,4.2273,3.217
8617517082.jpg,3.9994,4.2341,3.7248
8617920561.jpg,3.4393,4.16,3.24
8618147512.jpg,4.2827,4.2611,3.4579
8618789190.jpg,4.5247,4.0544,3.6311
8619398770.jpg,4.1796,4.6101,3.1569
8619422796.jpg,3.7902,4.7747,3.4216
8620686347.jpg,4.2355,4.6247,3.1028
8620919369.jpg,3.2018,3.968,2.55
8623218161.jpg,4.1202,4.1492,3.8411
8623527706.jpg,3.6762,4.0592,3.0531
86243803.jpg,3.549,3.1759,2.5354
8625160006.jpg,2.8796,4.1775,2.62
8626678643.jpg,4.5599,3.7796,3.4059
8626945283.jpg,3.1786,3.9077,3.0935
8627391076.jpg,4.5767,4.4857,3.6154
8627453045.jpg,4.3351,4.2106,3.8218
8627956046.jpg,4.6373,4.687,3.7037
8628548669.jpg,4.5672,4.3129,3.4766
8629754639.jpg,4.6765,4.3953,3.1111
8629854370.jpg,4.2209,4.3987,3.6903
8630845484.jpg,4.5365,3.8368,2.6126
8631292769.jpg,4.3621,3.7866,3.5392
8631436677.jpg,4.3493,3.8787,3.6311
8632003704.jpg,3.7466,4.2109,3.2091
8632135169.jpg,4.5321,4.2064,2.7308
8633987600.jpg,4.4639,4.1734,3.4038
8634101418.jpg,3.3506,3.7197,3.3429
8634276040.jpg,4.1653,4.3399,2.6667
8634679976.jpg,3.3994,3.6024,3.2816
8634744119.jpg,3.5352,4.1365,3.7228
8635239066.jpg,3.6101,4.3421,3.4717
8636582269.jpg,4.7313,4.1572,3.717
8636633195.jpg,4.2366,4.3313,3.5607
8636811972.jpg,4.1811,4.7041,3.6881
8636833629.jpg,3.8277,3.9427,2.1481
8637618858.jpg,4.2118,4.5498,3.5758
8638507719.jpg,4.1475,4.3982,3.5922
8639628841.jpg,4.1355,3.9824,3.6132
8639669088.jpg,4.7831,4.1645,3.4867
8639811289.jpg,4.9202,4.4953,3.9732
8639919087.jpg,2.7403,3.8647,3.0583
8639922039.jpg,3.8146,4.0273,3.2404
8640408375.jpg,4.4974,3.8921,3.4078
8641316746.jpg,4.7753,4.3308,3.1862
8641533130.jpg,3.1748,3.9777,3.1981
8642082647.jpg,1.8522,4.1045,2.2887
8642168798.jpg,4.288,4.063,3.381
8642423630.jpg,4.0266,4.1141,3.4636
8642430238.jpg,3.3636,4.0937,3.5888
8644125724.jpg,4.7223,4.417,3.3529
8644207930.jpg,3.3467,3.8083,2.0381
8644363471.jpg,3.8763,4.4594,3.6331
8644395037.jpg,2.7614,3.9963,2.8857
8644571098.jpg,4.3198,4.6906,3.8627
8644731627.jpg,4.7111,4.4162,3.3143
8644935134.jpg,4.6125,4.4993,3.3663
8645014360.jpg,4.7477,4.1267,2.6881
8645679476.jpg,4.891,3.9703,3.9558
8645856155.jpg,4.7649,3.9173,3.2793
8645919775.jpg,4.7721,4.4681,3.4757
8645927718.jpg,4.6506,4.4191,3.6822
8646019769.jpg,4.5747,4.4849,3.3902
8646711055.jpg,4.784,4.6261,3.6019
8647121069.jpg,4.3033,4.7359,3.5446
8647880189.jpg,4.2399,4.0886,3.5455
8648111033.jpg,4.388,4.1641,2.9286
8648273876.jpg,4.3502,4.3267,3.8
8650038281.jpg,3.4552,3.7801,3.3267
8650041199.jpg,4.6991,3.7316,3.8108
8650438745.jpg,4.4286,4.2388,3.701
8650937010.jpg,4.8485,3.9716,3.1776
8651960690.jpg,4.6667,4.2396,3.2647
8652814108.jpg,4.6233,4.2619,2.5347
8653060124.jpg,4.0696,4.2523,2.8558
8653149698.jpg,4.1719,4.06,3.3727
8653385211.jpg,4.6777,4.3456,3.6327
86543550.jpg,4.6053,4.455,3.5566
8654833683.jpg,2.907,4.1674,3.2857
8655212711.jpg,4.8883,4.4824,3.3241
8655538784.jpg,4.4154,4.1759,1.7822
8657980323.jpg,3.9078,4.6151,3.7282
8658407746.jpg,4.2461,4.6215,3.4074
8658742127.jpg,3.5489,3.8756,3.7905
8659008037.jpg,3.0658,4.3744,3.5586
8660939599.jpg,4.7998,4.4967,3.5288
8661391867.jpg,3.5128,4.5516,3.0917
8663368144.jpg,3.1217,4.0138,3.6481
8664375707.jpg,4.4307,4.3747,3.3645
8665123695.jpg,4.8501,4.4223,3.3417
8665859306.jpg,3.1946,4.3347,3.2281
8666962145.jpg,4.0081,4.3862,3.2286
8667622533.jpg,4.4388,4.748,3.8302
8667640386.jpg,4.0492,3.4691,1.6847
8667761330.jpg,3.1229,3.6964,3.4653
8668135949.jpg,2.9623,3.9945,3.0476
8668194198.jpg,3.1221,4.5468,3.375
8668357579.jpg,4.1673,3.5641,3.3364
8668692139.jpg,3.982,4.578,2.5545
8668839930.jpg,4.5049,4.3737,3.5248
8669455182.jpg,4.1042,4.1054,2.8431
8669765013.jpg,4.8517,3.5101,3.1373
8669807326.jpg,4.4599,4.1774,3.2478
8669827233.jpg,3.3384,4.2077,3.3945
8669875850.jpg,4.3672,4.5481,4.1101
8669987529.jpg,3.5286,3.6386,1.8835
8670524662.jpg,3.31,4.2329,3.2952
8672886430.jpg,4.2188,4.5619,3.7874
8673060245.jpg,4.0762,4.0687,3.7048
8674617206.jpg,4.2257,4.273,2.8889
8675618794.jpg,4.3296,4.2731,2.6408
8675742263.jpg,4.8115,3.905,3.7087
8676061963.jpg,4.4884,4.0093,3.2661
8676415201.jpg,2.7383,4.1962,3.466
8676993848.jpg,4.5158,3.9253,3.6429
8677186401.jpg,4.0358,4.3131,3.2703
8679754087.jpg,4.5098,4.3764,3.0909
8680382358.jpg,4.8053,4.6446,3.7339
8681619509.jpg,4.0921,4.3319,3.1121
8683573016.jpg,4.1686,4.0194,3.2315
8683910174.jpg,3.3883,4.2615,2.6832
8684784453.jpg,4.7321,4.3782,3.5405
8686047954.jpg,4.4805,4.5078,3.8039
8687168552.jpg,4.3902,4.2606,3.4314
8687755587.jpg,4.7776,3.1364,3.0873
8688105270.jpg,4.1912,4.3502,3.7723
8688570494.jpg,3.8162,4.5554,3.8938
8688672632.jpg,4.1848,4.7735,3.9429
8690378205.jpg,4.6064,4.0636,3.5096
8691429186.jpg,4.5043,4.3621,3.6455
8691629871.jpg,2.833,3.138,2.7757
8691658021.jpg,4.7789,4.4415,3.6373
8692247074.jpg,2.7861,4.255,3.736
8693045087.jpg,4.6209,4.1559,4.0714
8693359675.jpg,4.6224,4.2324,2.9813
869382458.jpg,4.1042,3.78,2.8739
8693865711.jpg,4.2568,4.2146,3.8019
8695646882.jpg,4.2149,3.8049,3.9444
8695656651.jpg,4.6597,4.4475,2.44
8696013314.jpg,4.6392,4.3156,3.3796
8696567124.jpg,4.5703,4.0367,2.3689
8697211336.jpg,4.4792,4.3502,3.7944
8697364440.jpg,4.8426,4.0348,3.3981
8697765454.jpg,3.6477,3.6756,2.44
8698328366.jpg,4.5712,4.3518,3.581
8699039377.jpg,3.9001,3.6603,3.8364
8700100428.jpg,4.3844,4.219,3.8364
8701800150.jpg,4.3437,4.5532,3.6699
8701957904.jpg,3.7668,4.5559,3.3238
8702092556.jpg,4.8806,4.4365,3.6168
8702450132.jpg,4.8692,3.5852,3.0317
8702518420.jpg,4.2396,4.3175,3.8019
8702530063.jpg,4.5416,4.2855,3.4369
8702541866.jpg,3.9089,4.5586,3.5577
8702657469.jpg,3.023,3.7159,2.165
8703113665.jpg,3.8789,4.5155,2.6606
8703680136.jpg,3.1374,3.7177,2.2477
8703712845.jpg,3.971,4.4799,3.1024
8704001812.jpg,4.3623,4.5782,3.6571
8705536207.jpg,4.1302,4.2215,2.6195
8706343716.jpg,3.2958,3.9495,3.1835
8706810197.jpg,3.9053,4.2822,3.6818
8707214366.jpg,4.1304,3.8984,3.9143
8707676839.jpg,4.309,4.4801,2.7692
8709304294.jpg,3.7672,3.436,2.0818
8709597894.jpg,4.6034,4.1188,3.5437
8709697980.jpg,4.4138,3.7495,3.56
8710250301.jpg,3.8419,4.5556,3.4968
8710431611.jpg,4.4058,4.3423,3.6569
8711977206.jpg,4.2887,3.6151,3.3307
8713381356.jpg,3.8815,4.0504,2.5567
8714823724.jpg,3.9784,3.7885,3.5728
8715170978.jpg,4.2042,4.1327,2.9533
8715241935.jpg,4.748,4.5435,3.2832
8715401905.jpg,4.1694,4.5475,1.9406
8715753944.jpg,4.1656,4.5188,3.6396
8717130944.jpg,1.9982,4.5124,3.6754
8717637188.jpg,4.5034,4.4887,3.7732
8718552383.jpg,4.6935,4.7206,3.6449
8718592525.jpg,3.3393,4.5619,3.6321
8718842570.jpg,3.8721,4.2502,3.09
8720193519.jpg,2.1537,4.0857,2.5229
872022815.jpg,4.212,4.0286,2.18
8721056397.jpg,3.1841,4.1129,1.6944
8722198954.jpg,3.3638,4.1751,3.1607
8723579314.jpg,4.4852,4.4622,3.4959
8724425373.jpg,3.4153,3.9937,3.2549
8724561762.jpg,3.5603,4.3668,3.5728
8724954192.jpg,3.1438,3.7963,2.6604
8725613522.jpg,4.1768,4.1629,2.2778
8726161561.jpg,2.9175,4.3198,3.6729
8726378587.jpg,2.2235,4.3568,3.8247
8727344040.jpg,4.8278,4.6605,3.8155
8727585507.jpg,4.1158,4.0087,3.1333
8728469348.jpg,3.8674,4.218,3.4091
8728473663.jpg,4.8268,3.991,3.4571
8728715575.jpg,4.2624,4.1254,3.9412
8728752853.jpg,2.2538,4.1041,3.4434
8729158424.jpg,3.9713,4.6135,3.5688
8729980010.jpg,2.5714,3.6718,3.5446
8730533258.jpg,4.2609,4.6493,3.7679
8730747598.jpg,3.8103,4.2809,2.6078
8730988705.jpg,4.8517,4.8895,3.8333
8731143356.jpg,4.4193,4.1751,3.3883
8731562113.jpg,4.0633,3.9,3.3364
8731687035.jpg,3.5983,4.3945,2.6542
8731705218.jpg,4.338,4.4192,3.757
8732282616.jpg,3.8255,4.09,3.3663
8732397324.jpg,4.0896,4.0451,2.1048
8732953050.jpg,4.4842,4.4444,3.7117
8733519611.jpg,4.0028,4.6854,3.5882
8733562507.jpg,4.5567,4.5678,3.6574
8733728144.jpg,4.0412,3.9679,3.6635
8734847489.jpg,3.5871,4.13,3.3186
8735700380.jpg,4.1522,4.5567,3.6796
8736095629.jpg,4.252,4.0388,3.5619
8736395579.jpg,4.5895,4.2451,3.5238
873682751.jpg,4.5667,4.265,2.5182
8736879292.jpg,3.7672,4.2079,3.215
8737972385.jpg,1.9527,4.5681,3.5392
8742280365.jpg,4.5889,4.0849,3.0484
8742323176.jpg,3.3327,4.6054,3.0648
8743944148.jpg,3.8434,4.3145,2.3654
8745291792.jpg,4.4246,4.4165,3.8058
8745953241.jpg,1.9528,4.1372,3.14
8746191422.jpg,4.0349,4.48,3.8462
8746457937.jpg,3.1598,4.1486,2.7905
8746542465.jpg,3.8301,4.5755,3.7008
8746881284.jpg,2.7329,3.8129,2.6408
8746934807.jpg,4.4921,4.0567,2.7664
8748661037.jpg,4.0674,4.359,3.066
8749825399.jpg,4.42,4.1456,3.8431
8749890133.jpg,4.7171,4.4459,3.7455
8750299747.jpg,3.2598,3.3508,2.3455
8750929874.jpg,4.7238,4.1691,3.3333
8751065602.jpg,4.743,4.3182,3.4906
8751106130.jpg,4.3186,4.1094,3.5227
87511338.jpg,3.4778,4.0415,2.1981
8751458979.jpg,4.0331,4.2431,3.5049
8751762111.jpg,3.6498,4.4041,3.68
8751989930.jpg,3.6701,3.8825,1.9358
8754025405.jpg,3.5515,4.1924,3.8952
8754056878.jpg,4.68,4.1635,3.6321
8755395714.jpg,4.4464,4.0364,3.7238
8755673278.jpg,3.8561,4.4178,3.4381
8755824682.jpg,4.6282,4.3981,3.7576
8756419280.jpg,3.9588,3.8251,3.2596
8757692529.jpg,4.651,4.4086,3.1509
8762864048.jpg,3.5685,4.0325,3.2035
8768474112.jpg,4.0994,4.3577,2.0526
8771756230.jpg,3.4202,4.3199,1.8431
8772955624.jpg,3.9261,4.7488,3.9083
8774523686.jpg,3.9761,4.2501,3.7547
8776151757.jpg,4.8185,4.041,3.3551
8779946210.jpg,3.0746,4.6172,3.78
8781992421.jpg,3.903,4.6114,3.6699
8787599446.jpg,4.3194,3.965,3.4216
8794313763.jpg,4.5035,4.4042,3.5583
8795821243.jpg,4.4199,3.6569,3.8058
8797772647.jpg,4.855,4.5706,3.3636
8800590382.jpg,4.5519,4.3852,3.0725
8802725309.jpg,4.0265,4.3037,2.4956
8812917559.jpg,3.904,4.041,3.0273
8814635311.jpg,4.6009,4.0922,3.3333
8816701721.jpg,3.6089,4.121,2.8627
8816975901.jpg,4.546,4.6203,3.2661
8817313814.jpg,4.3276,4.4117,3.6667
8819567462.jpg,4.5939,3.9224,2.5619
8821348628.jpg,2.5791,4.6625,3.4038
8826596290.jpg,4.0855,4.0884,2.2762
8830329798.jpg,4.9161,3.8827,2.6667
8832426254.jpg,4.5865,4.1074,3.2385
8836006786.jpg,3.641,4.4957,3.5962
8840187174.jpg,2.3702,4.1475,1.3458
8844582694.jpg,3.1701,4.1535,2.8774
8844729886.jpg,4.2914,3.7585,3.5882
8848421856.jpg,3.6622,4.1179,3.1389
8850126806.jpg,3.9565,4.2681,2.7593
8850392186.jpg,3.971,3.7181,2.7037
885060581.jpg,3.0887,4.253,3.1683
8851705236.jpg,3.9151,4.2767,2.1275
8853329035.jpg,4.4019,4.1565,3.3604
8856278655.jpg,3.5448,2.9825,3.2059
8858418581.jpg,4.692,4.0589,4.0202
8859569385.jpg,3.5203,3.8909,3.7736
8860399629.jpg,3.3102,4.3152,2.5508
8862366940.jpg,4.7618,4.2701,3.2264
8863356627.jpg,4.639,4.2658,3.2708
8864018641.jpg,3.5658,3.9586,3.4
8866395362.jpg,2.819,4.5084,3.4615
8867729088.jpg,3.7992,4.1623,3.4434
8871477031.jpg,3.2361,3.9777,1.6396
8872523602.jpg,4.3215,4.1094,3.4135
8877114673.jpg,3.0868,4.0136,2.3153
8877350801.jpg,3.8961,4.1693,2.6634
8878353214.jpg,3.7019,4.0704,3.336
8880556755.jpg,4.4302,4.3464,2.5688
8880877335.jpg,4.4655,4.5462,3.6796
8883794004.jpg,4.9938,3.6796,3.1776
8883829297.jpg,3.81,4.3017,3.2476
8886401995.jpg,4.3725,4.162,3.6186
8890374321.jpg,4.5317,3.5316,3.6509
8891540889.jpg,4.2634,4.297,3.5429
8891817478.jpg,3.8624,3.9783,2.4953
8891882667.jpg,4.0874,4.592,3.7353
8892359151.jpg,3.0653,4.5476,3.0283
8893986467.jpg,4.0041,4.3601,3.58
8894308933.jpg,4.3327,4.7445,3.9623
8895109111.jpg,4.7458,3.8597,2.7788
8896534535.jpg,4.0525,4.2762,3.3429
8897373737.jpg,4.8408,4.3751,3.6923
8899231880.jpg,4.8352,3.7118,2.5096
8901015763.jpg,3.5018,3.5058,2.6916
8902141836.jpg,4.3343,4.0196,2.5701
8902189112.jpg,4.3725,4.6993,3.62
890231750.jpg,4.1691,3.77,2.8426
8902840150.jpg,4.51,4.5604,3.23
8904864157.jpg,4.4982,3.652,3.4812
8904883731.jpg,4.6938,4.2013,3.6019
8905578199.jpg,4.1575,4.005,3.7961
8906347187.jpg,4.1239,4.2502,3.5932
8906425755.jpg,3.5287,3.9335,2.5825
8909034593.jpg,4.2074,3.2852,3.8774
8909361776.jpg,3.2932,4.6753,3.5094
8910371075.jpg,3.8505,4.2837,3.7041
8911365579.jpg,3.6646,3.989,2.7723
8911411937.jpg,3.4549,4.0644,3.7453
8914830252.jpg,3.8519,4.4848,3.5185
8916793773.jpg,4.6168,4.6841,3.7905
8916833328.jpg,4.819,4.4547,3.0857
8918860577.jpg,4.2323,3.3995,2.5138
8918997719.jpg,3.7122,4.3621,3.2136
8919875155.jpg,3.8016,3.8703,2.9245
8921955477.jpg,3.8923,4.2089,3.5688
8923165653.jpg,4.825,4.589,3.1262
8924220861.jpg,4.227,4.6102,3.7048
8925642155.jpg,4.2577,4.3514,3.4766
8925668401.jpg,4.0908,4.4046,3.8257
8925875609.jpg,4.5723,3.7952,3.8137
8928315797.jpg,4.3859,3.7784,3.5588
8929337311.jpg,3.7939,4.1988,3.2475
8929900709.jpg,4.2097,4.362,3.3592
8930021210.jpg,4.5044,4.4663,3.1456
8930347179.jpg,3.5218,4.1768,3.757
8930562482.jpg,4.7508,4.359,3.3679
8930722689.jpg,4.0935,4.4382,3.1524
8930797229.jpg,3.9305,4.357,3.901
8933281660.jpg,2.8327,4.1901,3.1037
8933319583.jpg,3.4668,4.2484,2.3264
8933855427.jpg,3.5021,3.9876,3.1048
8935735197.jpg,4.058,4.3174,3.4112
8935938604.jpg,4.7565,4.3481,3.4074
8937929358.jpg,2.875,3.5899,2.4316
8938035476.jpg,4.0904,4.6295,3.5842
8938472188.jpg,4.0318,4.1263,2.0274
89393627.jpg,4.0617,4.1272,2.0291
8939389375.jpg,2.704,4.0823,4.1
8939732555.jpg,3.6867,4.0784,1.7168
8940969671.jpg,4.6345,4.7026,3.8785
8941443262.jpg,4.5084,4.592,3.43
8942422332.jpg,3.6981,4.2454,3.69
8943413727.jpg,4.9092,4.6261,3.4127
8944011983.jpg,3.7833,4.0356,2.0667
8946027655.jpg,3.4384,4.3503,3.4752
8948115296.jpg,4.3892,3.8728,2.9524
8950318830.jpg,2.1893,4.8337,3.9505
8960852902.jpg,4.5062,4.4147,3.3564
8962032549.jpg,4.4476,4.3423,3.4528
8965909066.jpg,3.1832,4.6312,3.5
8968242975.jpg,3.6879,4.2778,2.0811
8970460328.jpg,3.7033,4.0402,3.2477
8970878075.jpg,4.9147,4.6438,3.3235
8971376273.jpg,4.1473,4.5311,3.757
8972898508.jpg,3.7981,2.2315,2.055
8973350530.jpg,3.9004,4.268,3.55
8974114251.jpg,4.3095,3.9309,3.2243
8975567714.jpg,3.272,4.1982,3.8077
8975620960.jpg,4.1563,3.913,2.9135
8977825134.jpg,4.8324,3.902,2.7339
8978679476.jpg,4.3215,4.5362,3.283
898061275.jpg,3.9742,4.5764,3.6815
8984346211.jpg,3.3677,4.3299,3.602
8984699375.jpg,4.9236,4.0892,3.0381
8985407469.jpg,3.4069,4.1666,3.3704
8985551582.jpg,3.0444,3.9403,2.5225
8986202022.jpg,4.1317,4.1922,3.5556
8986260148.jpg,4.3736,4.4959,3.6355
8986464809.jpg,4.2576,4.654,4.0396
8986471316.jpg,4.1131,3.8088,2.6574
8987485650.jpg,3.812,3.564,2.699
8988143845.jpg,4.5718,4.0242,3.3495
8988227086.jpg,4.2315,4.1792,3.1078
8988404310.jpg,3.3864,4.2184,2.7009
8988892733.jpg,4.6629,4.2634,3.7736
899304128.jpg,3.6482,4.0269,3.287
8994347098.jpg,4.3036,4.8818,3.75
8995226934.jpg,3.7623,3.9275,3.9109
8997198808.jpg,3.6079,4.1682,3.7429
8998348605.jpg,4.3549,4.1701,3.47
8999325582.jpg,4.1667,4.2035,3.7048
9000701354.jpg,4.9465,4.7244,3.729
9002014430.jpg,4.3267,4.3793,3.4907
9002438378.jpg,4.8846,4.2442,3.5238
9003236001.jpg,3.2938,4.4003,3.4144
9004727133.jpg,4.7711,4.3556,3.8286
9005613417.jpg,4.6907,4.301,3.3704
9005619499.jpg,4.788,3.8531,3.6355
9016164225.jpg,4.6526,4.5237,3.5849
9016868192.jpg,4.7188,4.3095,3.4909
9017247850.jpg,4.5346,3.5108,3.1313
9018209858.jpg,4.146,3.858,2.6036
9019428727.jpg,4.0547,4.4112,3.4851
9021392547.jpg,3.4356,4.2792,2.6471
9021755853.jpg,4.1279,4.258,3.3835
9027689601.jpg,2.9549,4.2918,2.7706
9028566654.jpg,4.8484,4.2154,3.59
9029384629.jpg,3.4935,4.2108,2.109
9029712750.jpg,3.5327,4.1024,3.6635
9032729328.jpg,3.9552,3.825,2.9821
9034047597.jpg,4.4387,4.2886,3.4231
9034707954.jpg,4.6799,4.7527,3.0642
9034716133.jpg,3.2063,3.536,3.757
9034987420.jpg,3.4708,4.2233,1.6762
9036022986.jpg,4.6589,4.0277,3.4327
9036180286.jpg,4.3543,4.155,3.6111
9036594264.jpg,3.5328,3.3808,3.1028
9037387298.jpg,3.9493,3.8926,3.5872
9037452749.jpg,3.5174,4.1104,2.3204
9038457719.jpg,3.5837,3.7012,3.1635
9038497618.jpg,2.0623,3.4847,3.38
9041103039.jpg,4.8808,4.2793,3.0189
9042624878.jpg,4.6162,4.3785,3.9151
9046007138.jpg,4.5173,4.1857,3.6791
9047016405.jpg,4.1635,3.9728,3.2667
904761358.jpg,3.9063,4.3219,2.7822
9048453025.jpg,4.6829,4.8219,4.0183
9049275396.jpg,3.9759,4.2238,3.5588
9050414795.jpg,4.7538,4.2964,3.6762
9050865219.jpg,4.8321,3.6465,3.6542
9052518863.jpg,3.1198,4.2335,2.963
9053743376.jpg,4.2905,4.3982,3.4902
9054377711.jpg,4.2917,4.2827,3.6058
9055579014.jpg,4.2285,4.2982,3.5922
9055879747.jpg,4.5614,4.436,2.9794
9058001335.jpg,4.4194,4.1202,3.1376
9058722713.jpg,3.7107,4.1888,3.1308
9058863840.jpg,3.0779,3.9512,2.6789
9059681059.jpg,4.54,3.1397,3.5
9060697338.jpg,4.2396,3.7143,3.1132
9060994605.jpg,3.3745,3.9931,3.5526
9061831747.jpg,3.8274,4.1141,2.45
9062040259.jpg,4.9429,4.6265,3.2476
9063333592.jpg,4.164,3.2937,2.619
9064490305.jpg,1.924,4.3023,3.5619
9064913927.jpg,3.7115,4.095,2.6667
9065372715.jpg,4.392,4.8187,3.8406
9065857613.jpg,4.0858,4.622,3.4144
9066761491.jpg,3.8152,3.0117,3.42
9068148685.jpg,3.8181,3.5944,3.3269
9069424514.jpg,4.0617,3.909,3.102
9070049178.jpg,4.3627,4.2459,3.67
9071921017.jpg,3.5334,3.9493,3.2233
9071963923.jpg,3.1593,3.3546,3.8762
9072067933.jpg,4.9107,4.1379,3.8214
9072958869.jpg,4.441,4.3161,3.6214
9074183822.jpg,3.5027,4.126,2.4727
9076304306.jpg,4.2653,3.7095,2.3302
9076672562.jpg,4.1552,4.2576,3.1869
9079493649.jpg,4.0136,4.3693,3.7404
9080769054.jpg,2.9663,4.2083,2.6381
9081876401.jpg,4.7525,4.8347,3.6075
9083308350.jpg,4.7775,4.6186,2.9141
90834437.jpg,3.9083,4.5565,4.1212
9090441923.jpg,4.4262,4.5141,3.5521
9093638609.jpg,2.958,3.405,2.0182
9094228395.jpg,4.3292,3.8541,3.3301
9096574214.jpg,4.3965,4.2954,3.3491
9098295579.jpg,4.8171,3.268,3.729
9101418859.jpg,4.371,4.7068,3.5882
9101482614.jpg,4.7985,4.3824,3.4862
9102604497.jpg,4.3189,3.6121,2.5524
