image_name,brisque,MOS_zscore_transformed_to_brisque_scale,niqe_transformed_to_brisque_scale
8261560586.jpg,9.5168,34.5332,26.0483
8262387641.jpg,9.503,29.594,18.7071
8262794558.jpg,20.5105,55.4665,5.848
8262966434.jpg,19.2061,36.8304,21.7498
8263016549.jpg,3.5121,45.4528,19.2246
8263420706.jpg,37.5965,52.9258,17.3376
826373.jpg,65.877,22.2542,19.586
8266041849.jpg,5.1582,31.8214,15.5039
8266134524.jpg,19.8008,53.387,25.5664
8266648992.jpg,19.4475,26.7,12.3509
8267105534.jpg,36.7028,21.3812,13.0888
8267153015.jpg,13.54,24.458,16.9554
8267201129.jpg,1.4258,28.1217,20.3223
8267353806.jpg,25.7381,29.2433,25.6877
8267786798.jpg,33.1115,48.5592,32.1399
8268523027.jpg,28.9715,57.0134,26.5231
8268756631.jpg,12.6638,27.8697,41.3708
8268859988.jpg,12.4198,58.3957,27.6637
8269777387.jpg,7.0766,45.3357,20.9008
8269784088.jpg,17.0674,54.2348,31.2508
8270648540.jpg,18.1657,39.15,13.3306
8270671503.jpg,40.572,44.855,15.4564
827067298.jpg,11.7641,30.2987,7.4005
8270913623.jpg,15.9057,37.575,25.4636
8272075374.jpg,21.9656,37.0093,12.2154
8272706512.jpg,22.8167,40.9062,35.8099
8273944978.jpg,16.0014,48.2547,27.1183
8273957786.jpg,23.9636,55.2455,29.1396
8274584258.jpg,86.5501,23.8581,26.5568
8274829582.jpg,10.4488,19.9551,27.2332
8275793121.jpg,9.9318,40.4019,9.5847
8278414113.jpg,17.1661,41.69,34.4543
8279922752.jpg,33.642,26.025,5.6012
8281818195.jpg,42.9859,63.0438,20.945
8282376526.jpg,27.9327,39.6606,16.137
82824130.jpg,36.4575,70.5375,18.9652
8282451903.jpg,25.785,24.8257,16.4584
8282948203.jpg,9.8931,47.25,25.8372
8283257984.jpg,74.4185,62.8435,14.9467
8283451606.jpg,24.1998,34.5125,19.474
8283511236.jpg,12.5445,19.2038,16.2136
8284022272.jpg,2.7238,29.3728,8.1901
8285094496.jpg,4.2863,38.9622,18.1079
8286418266.jpg,22.091,26.8862,18.2011
8287040167.jpg,62.7664,54.9257,19.4111
8287545136.jpg,18.2169,56.4,24.1841
8288312901.jpg,19.9477,28.2237,16.531
8288373596.jpg,70.4582,16.3382,14.5143
8289927707.jpg,27.2995,33.8919,7.4334
8291626660.jpg,37.0177,34.678,16.8732
8292084929.jpg,28.4709,28.4555,16.9261
8292596709.jpg,14.6684,50.5668,20.1711
8292826193.jpg,16.5954,42.6622,20.1953
8293206684.jpg,10.2337,33.8326,18.7027
8293797976.jpg,18.5301,41.726,22.7474
8296218747.jpg,10.7379,42.75,13.3148
8297827964.jpg,29.0628,37.7143,10.5413
8297923368.jpg,20.9997,29.1024,28.9472
8299135149.jpg,22.9277,34.5125,18.4344
8299281180.jpg,26.4682,24.531,14.4568
8300309247.jpg,38.789,58.3239,28.6529
8301114122.jpg,21.636,46.1327,20.045
8301271447.jpg,13.255,36.4737,16.5496
8302396098.jpg,6.5373,30.3947,35.0304
8303486295.jpg,13.1018,22.7924,12.8763
8303662528.jpg,5.9161,34.3996,35.1975
8303933730.jpg,37.9547,42.9139,19.5887
8303968382.jpg,2.0409,35.2917,9.5121
8304043296.jpg,7.729,22.7756,8.9349
8304558173.jpg,12.9878,20.1744,7.0649
8304722901.jpg,76.0847,36.2083,18.5801
8305212885.jpg,22.5744,55.4037,28.68
8305612260.jpg,0.0446,39.6934,22.958
8305620668.jpg,41.0076,69.3884,28.7991
8305669061.jpg,11.0451,27.0286,18.6459
8306155022.jpg,24.29,22.3438,9.1491
8306749332.jpg,38.7939,27.4754,15.3293
8306770184.jpg,29.8403,34.6192,11.5162
8307817608.jpg,26.3243,66.442,33.935
8308200442.jpg,14.0753,32.7155,22.4494
8308350290.jpg,21.6595,36.4435,18.9972
8308811931.jpg,19.7969,54.743,27.73
8309215514.jpg,12.3899,76.1958,14.4784
8310254529.jpg,8.6701,28.8063,11.1
8310618188.jpg,4.6327,39.5405,19.7235
8310619532.jpg,47.5347,38.3296,27.8501
8311563943.jpg,19.3297,29.2095,18.1217
8314358374.jpg,18.6909,51.0138,21.9172
8314966745.jpg,22.4111,69.5774,47.4365
8316898244.jpg,28.3635,31.6937,32.2353
8317893385.jpg,9.855,24.8187,12.0582
8318268016.jpg,25.3165,34.5332,24.9729
8319445883.jpg,5.5636,27.6165,11.2084
8320017511.jpg,12.6259,22.972,16.709
8320098796.jpg,5.5886,44.7164,11.378
8320423007.jpg,29.4996,63.8971,21.1766
8320489600.jpg,19.6791,37.0333,6.6771
8320909145.jpg,18.2646,39.5092,12.6395
8321029602.jpg,16.7922,38.7973,20.0202
8321126258.jpg,46.6437,44.6935,25.4231
8321155777.jpg,26.7511,46.7269,22.0486
8321480608.jpg,87.287,48.5212,26.5448
8321682395.jpg,15.0036,36.0275,16.1815
8321981131.jpg,13.8607,40.3739,16.307
8322388606.jpg,18.8416,44.5641,27.1205
8322413607.jpg,30.0717,27.0769,21.6499
8322643928.jpg,32.733,70.0885,24.1927
8322994549.jpg,11.2064,45.6399,22.3748
8323120996.jpg,77.9361,32.6382,29.2405
8325420861.jpg,24.5359,31.4106,22.8679
8325732255.jpg,41.2516,28.6324,11.3435
8329144701.jpg,69.9652,44.4289,20.2103
8329938246.jpg,13.176,33.6689,27.002
8329958275.jpg,49.9127,23.375,25.4385
8329986781.jpg,11.6605,36.1026,25.302
8330723470.jpg,6.4416,28.2458,17.5335
8330807035.jpg,33.2571,65.0294,31.6246
8331586612.jpg,13.4565,37.95,18.7373
8331607175.jpg,26.6451,29.2246,13.2948
8331758509.jpg,18.2612,31.6974,9.1785
8332215391.jpg,18.3112,24.3645,21.2855
8333161105.jpg,12.2574,29.2035,31.779
8333619480.jpg,39.169,47.563,26.1949
8333683532.jpg,20.024,29.6283,21.9164
8333814090.jpg,29.0384,53.7648,25.917
8333982072.jpg,19.8985,49.7973,28.8943
8334203333.jpg,31.5999,51.9679,21.4569
8334314471.jpg,12.1333,44.0786,32.0657
8336846212.jpg,40.8461,31.625,38.2457
8337813363.jpg,38.2712,31.2668,28.9347
8338842182.jpg,6.2813,32.708,19.3768
8339157161.jpg,9.2015,34.0221,17.0719
8339210713.jpg,9.6878,36.3,30.9486
8339615907.jpg,29.7971,58.2126,22.4561
8341991106.jpg,26.7155,24.334,16.7387
8342894979.jpg,15.3827,50.9602,27.2934
8343118972.jpg,33.4058,25.6419,19.6516
8343579007.jpg,4.0663,38.5957,21.3151
8345197886.jpg,18.0153,35.8224,20.6839
8345496530.jpg,40.6154,27.1284,16.6995
8346047313.jpg,7.9638,29.7284,13.0948
8346245093.jpg,20.1168,50.2639,15.2679
8346970641.jpg,36.477,48.3108,17.3558
8347284037.jpg,23.7377,42.0191,10.4407
8348001072.jpg,7.2379,38.4736,11.6842
8348113359.jpg,34.5159,77.6611,28.5786
8349327834.jpg,55.4698,52.75,26.8957
8350531104.jpg,10.9436,29.4,12.7145
8350532456.jpg,27.1336,33.1387,11.3447
8350811947.jpg,51.4785,19.4934,9.2888
8351013561.jpg,37.9587,47.3141,25.4738
8351568109.jpg,26.9569,38.5957,38.4648
8351745980.jpg,20.5904,38.4743,26.4971
8351819316.jpg,28.6058,32.5733,6.6759
8351907965.jpg,18.7868,22.9255,19.6032
8352296647.jpg,49.7824,88.1155,21.7683
8352587213.jpg,9.4004,36.1959,27.264
8352959449.jpg,26.3417,40.9034,25.4292
8353048335.jpg,21.6959,37.7836,21.3518
8353276755.jpg,6.9538,28.875,12.3526
8353492181.jpg,23.1319,70.0551,12.4902
8353646596.jpg,11.5852,32.7665,3.2764
8354332729.jpg,22.7505,46.8947,21.7042
8354479425.jpg,13.3783,53.3649,10.1612
8354529751.jpg,14.4536,30.4615,16.8609
8354584594.jpg,36.4058,36.0664,10.8833
8354855845.jpg,38.0527,32.5459,26.9642
8356375190.jpg,21.1198,21.3689,7.7161
8356442304.jpg,9.7795,36.4817,11.8526
8357037213.jpg,24.3275,30.805,20.0178
8357323256.jpg,18.8327,37.1615,31.0129
8357910475.jpg,0.8845,26.9685,13.4891
8357913829.jpg,20.6672,58.5062,23.0926
8358094625.jpg,21.7432,25.4189,17.6559
8358374077.jpg,52.736,33.0,32.4611
8358381896.jpg,8.5406,42.15,12.7011
8358982372.jpg,3.2952,30.6869,27.4232
8360589310.jpg,17.3422,35.0625,21.311
8360975985.jpg,54.0518,60.8697,24.1932
8362126677.jpg,32.5936,35.0068,12.6492
8362183655.jpg,27.544,28.1286,19.7917
8362338513.jpg,39.7601,51.1218,35.6231
8362730833.jpg,10.5923,33.1065,23.1289
8364603294.jpg,22.9767,19.9435,31.0158
8365545870.jpg,23.2591,25.832,12.7227
8373140830.jpg,20.9852,35.9671,9.341
8373449722.jpg,18.0037,38.8235,24.1383
8373530988.jpg,18.6527,76.2721,20.1698
8374149596.jpg,41.1683,75.7921,16.0277
8374735482.jpg,11.5901,35.6757,17.5781
8375094776.jpg,47.5022,30.7703,18.8507
8375633718.jpg,29.1414,52.5774,18.7241
8375881781.jpg,3.9426,46.3375,16.4847
8376951271.jpg,14.3805,28.0084,22.676
8377051997.jpg,16.0976,54.9509,28.4529
8377086521.jpg,13.959,32.9257,28.3468
8377336301.jpg,7.7109,25.8194,15.1242
8377341554.jpg,28.828,22.3716,23.0548
8377908446.jpg,12.3875,25.5191,3.998
8379165496.jpg,18.1437,44.8274,28.4339
8379707865.jpg,50.0721,28.9097,24.3339
8380369304.jpg,36.0722,63.075,20.5733
8380814455.jpg,38.7248,44.8197,10.4141
8381849363.jpg,16.8466,27.1474,19.3267
8385356062.jpg,25.3496,36.1612,32.423
8385499383.jpg,23.9788,30.4369,16.0412
8385552455.jpg,46.0635,22.9085,28.7018
8386378049.jpg,17.1937,33.3716,22.1749
8387369354.jpg,18.4819,24.1261,40.2172
8387487827.jpg,9.8874,34.9412,6.3615
8388736592.jpg,24.6528,48.4977,29.4343
8390342452.jpg,37.488,42.7718,17.53
8390448317.jpg,35.3892,30.6637,6.9135
8391472456.jpg,18.0917,33.4381,20.2173
8391500206.jpg,24.0804,53.7365,23.322
8391854291.jpg,23.0612,50.9224,18.2788
8392513010.jpg,2.4021,80.8938,24.2207
8393106944.jpg,25.2131,77.7743,15.0359
8395711832.jpg,43.8583,61.6987,23.3096
8395743743.jpg,14.8805,28.9097,9.2398
8396870268.jpg,26.6606,50.0593,19.5238
8397014400.jpg,14.5559,47.0108,34.8976
8397266843.jpg,17.6774,27.0505,22.931
8397860756.jpg,24.1563,43.6071,20.2364
8397958686.jpg,7.2728,39.3995,17.2897
8398198583.jpg,0.0103,21.7689,16.5843
8398239689.jpg,14.1149,43.5863,9.3628
8398319915.jpg,18.1495,29.5449,21.0066
8398445064.jpg,9.5047,35.8473,22.5449
8398548523.jpg,32.5689,40.0819,11.1952
8399489944.jpg,24.0163,39.1346,13.6111
8399629946.jpg,9.2012,35.0105,15.3048
8399674675.jpg,17.4903,34.1049,32.523
8400156034.jpg,33.4509,42.625,34.1821
8400557154.jpg,32.1756,36.683,21.4966
8400786727.jpg,12.4217,25.9912,27.7311
8401142586.jpg,15.0593,36.7694,26.2964
8401260771.jpg,16.9357,43.187,31.7868
84018414.jpg,12.2073,37.7143,25.0643
8402267016.jpg,9.6792,49.7973,19.7919
8402295544.jpg,40.5518,37.4423,19.6617
8403125101.jpg,3.2802,33.0,24.7421
8403312891.jpg,20.4686,56.175,26.0131
8403342715.jpg,29.2913,51.1344,16.9524
8404905802.jpg,4.9689,53.4153,10.2026
8405074808.jpg,4.9932,34.8025,9.8339
8405979865.jpg,16.5503,47.876,34.1724
8406395791.jpg,9.5618,30.9558,22.8184
8406491085.jpg,18.5135,27.375,11.8488
8407650196.jpg,26.3623,39.2857,13.228
8407751062.jpg,2.9917,42.8394,34.1457
8410633059.jpg,22.7266,34.7679,54.358
8410894233.jpg,12.2335,52.0074,11.5065
8412287695.jpg,10.2083,34.0132,15.7113
8412460969.jpg,12.8633,61.6579,20.9097
8413383096.jpg,27.4484,53.7778,32.3779
8416061748.jpg,3.4064,27.375,14.4787
8417110649.jpg,8.4755,51.9823,11.9441
8417199212.jpg,41.2752,35.7991,22.5489
8417650354.jpg,8.2908,30.6959,11.9443
8417733554.jpg,9.4923,32.431,27.0557
8418843841.jpg,35.06,42.2721,16.579
8418966442.jpg,47.3176,53.4517,26.7969
8419228451.jpg,56.0239,23.5368,29.6902
8419805674.jpg,30.4926,18.675,11.331
8420816712.jpg,23.4218,57.6078,20.576
8421578109.jpg,18.5485,38.5233,21.258
8421980802.jpg,10.3885,33.1375,6.2701
8423036726.jpg,9.0394,27.197,26.3263
8423951722.jpg,15.014,36.406,12.8497
8425720386.jpg,18.9157,45.2571,16.4405
8427357000.jpg,15.4853,29.2875,12.6155
8427536839.jpg,13.358,33.8897,36.3206
8427827661.jpg,24.7234,45.5172,15.9202
8428610140.jpg,30.8977,31.9,29.4021
8428991513.jpg,17.9094,68.8448,17.7547
8429194888.jpg,27.8276,41.104,18.6554
8429377035.jpg,23.02,45.7246,47.9524
8430005179.jpg,34.3893,28.6051,25.5894
8430044905.jpg,12.4763,46.2876,21.1138
8430084372.jpg,11.9823,49.9005,12.9335
8430377800.jpg,13.7993,46.35,26.3148
8430770537.jpg,77.7937,25.7457,23.0886
8431773301.jpg,6.4829,33.0737,15.79
8431868669.jpg,61.4796,32.6504,26.0959
8432266484.jpg,21.4959,66.7961,29.5688
8433107122.jpg,33.4887,29.4643,9.8054
8433138741.jpg,17.5569,28.0084,16.5447
8434015762.jpg,54.4034,50.85,22.0947
8434381156.jpg,33.2013,68.731,22.1214
8434827647.jpg,0.7509,22.4342,4.8812
8435700290.jpg,18.6147,25.4129,19.8972
8435902776.jpg,78.6065,29.9062,12.9351
8436817796.jpg,14.9167,28.0803,18.3183
8436929518.jpg,13.3115,50.7913,24.0481
8437453575.jpg,43.2076,55.4714,14.1346
8437525605.jpg,32.7696,40.2477,15.8309
8437609150.jpg,34.9606,19.9621,29.3056
8438194819.jpg,18.8412,23.9931,10.5235
8438205347.jpg,13.7385,28.7972,14.6571
8438601990.jpg,29.1955,33.525,23.5754
8438721601.jpg,3.922,22.5978,9.0779
8438943296.jpg,17.3834,46.3707,17.2361
8439178228.jpg,24.913,53.2431,20.2935
8439638054.jpg,26.5282,32.2143,8.2997
8439881076.jpg,36.4628,39.1689,24.7065
8441623412.jpg,16.2273,24.1711,16.3463
8442013836.jpg,11.317,53.2156,22.5863
8442383096.jpg,15.176,56.85,24.4167
8442848364.jpg,29.2589,31.5441,13.6217
8442858810.jpg,33.3484,46.9219,29.4663
8443583255.jpg,13.2407,27.1891,8.779
8443782912.jpg,17.6455,35.0625,18.6094
8444194286.jpg,26.0447,49.1972,27.9723
8444203927.jpg,18.9013,37.5375,18.2114
8444344132.jpg,36.9758,51.075,21.9751
8444615248.jpg,14.4531,27.7937,26.1694
8445666777.jpg,9.393,27.9231,12.5884
8446141044.jpg,7.3301,36.6667,22.0885
8447352918.jpg,31.2114,56.3357,25.8949
8448710097.jpg,26.0147,39.3578,24.8393
8449030791.jpg,12.4361,36.75,15.5442
8449623916.jpg,33.158,29.1,20.1124
8450680026.jpg,3.3412,38.0339,10.6291
8450836581.jpg,8.9323,29.4643,24.3818
8450870263.jpg,48.8864,43.7027,19.7576
8451346661.jpg,30.6359,23.2119,45.2602
8451439208.jpg,17.1769,33.0743,26.7335
8451928629.jpg,19.8506,26.2059,7.2535
8452429942.jpg,43.7417,74.3264,21.2532
8452437121.jpg,11.9975,31.9977,22.7495
8452461056.jpg,3.5674,23.3987,10.944
8452514438.jpg,26.7546,59.2232,39.2169
8452772155.jpg,6.7165,28.1942,8.8874
8454542185.jpg,25.2166,30.25,13.2589
8454689689.jpg,16.2122,30.2746,15.4129
8454945247.jpg,12.3333,50.5312,18.1735
8455329161.jpg,2.8973,20.387,8.3891
8456262039.jpg,68.942,50.8026,28.1908
8456415044.jpg,4.7649,19.5354,4.462
8456644085.jpg,13.5534,41.7126,21.8333
8457028188.jpg,19.9187,22.141,26.1063
8458155212.jpg,16.5007,32.4407,21.1157
8458755761.jpg,15.2439,29.651,12.5169
8459688085.jpg,48.7558,50.1781,15.3622
8459996431.jpg,3.5525,31.425,7.2342
8460154333.jpg,45.8052,55.328,25.1954
8460289501.jpg,24.3917,34.9712,5.0249
8460376605.jpg,22.8512,21.2143,13.4666
8460764072.jpg,35.1603,61.125,20.8766
8461148661.jpg,21.6106,52.9817,21.2396
8461542458.jpg,37.3091,58.5903,14.4196
8463119506.jpg,61.4784,25.6589,24.3316
8463181410.jpg,23.0881,52.8884,27.5873
8463190672.jpg,3.4573,32.2763,24.1639
8463285530.jpg,23.6874,50.5048,26.8837
8464327703.jpg,21.1674,30.5938,18.8243
8464428247.jpg,31.6292,80.8208,29.6514
8465039467.jpg,43.3893,50.6353,23.3709
8465276999.jpg,9.6153,27.8082,27.109
8465545790.jpg,45.9768,37.5491,14.6031
8465866576.jpg,26.7218,27.7821,17.6723
8466537488.jpg,23.0736,25.4801,38.7565
8466719811.jpg,21.1552,27.9936,8.1904
8467715346.jpg,26.5867,31.35,20.0465
8467804997.jpg,16.9231,38.0217,33.0313
8468013032.jpg,24.2275,43.6857,20.6639
8468299060.jpg,24.477,41.3271,25.8931
8468581524.jpg,4.2855,38.6217,27.4585
8468743988.jpg,13.607,22.0743,32.7805
8469388516.jpg,22.5362,41.396,19.1426
8471068172.jpg,14.957,39.2756,30.8925
8471534118.jpg,2.9942,42.6496,11.4199
8471619926.jpg,0.9874,50.8284,16.2984
8472852630.jpg,17.146,32.1824,5.0637
8472898292.jpg,20.802,70.4423,13.7732
8473031499.jpg,7.516,43.1824,27.5953
8473167636.jpg,46.5405,32.9263,20.6165
8473442365.jpg,22.9028,26.3718,9.3477
8473611231.jpg,41.3236,86.7407,28.951
8473751363.jpg,15.4,28.425,12.9275
8474310923.jpg,28.4957,35.3072,26.9771
8474312023.jpg,27.3628,31.4079,37.4902
8474594407.jpg,4.9314,37.592,9.3322
8475086246.jpg,2.0064,30.5971,20.5782
8477555984.jpg,39.9605,36.9777,16.7211
8481080192.jpg,9.1168,36.6587,11.3033
8481265200.jpg,11.8974,29.6029,23.5515
8481450412.jpg,39.094,62.775,35.551
8481724236.jpg,52.336,57.9615,25.175
8482992711.jpg,12.9618,43.2076,22.6753
8484679828.jpg,2.9119,31.075,6.3779
8484786490.jpg,13.804,32.5271,4.7528
8485122834.jpg,12.5085,26.675,11.3582
8485295618.jpg,25.6328,49.05,16.693
8485747318.jpg,11.3324,27.3991,15.8814
8486309874.jpg,7.0603,26.8475,6.001
8486814802.jpg,21.1654,26.5234,25.358
8486846186.jpg,14.8306,24.4444,16.6386
8486986414.jpg,28.0703,38.3268,14.8309
8488083858.jpg,19.3984,25.9193,24.6849
8488084256.jpg,10.8371,31.5563,25.3987
8488319324.jpg,50.8087,19.0603,17.9404
8488394767.jpg,29.2134,30.7353,18.6851
8488826556.jpg,13.0966,25.8549,8.1717
8489199003.jpg,51.7654,22.5946,15.8728
8489243270.jpg,13.4395,42.5367,23.9432
8491632656.jpg,11.1013,65.1674,29.8762
8492640738.jpg,6.9517,46.1029,9.2289
8492768208.jpg,12.0503,28.6892,6.2912
8493065081.jpg,11.1806,24.3571,12.3823
8494026131.jpg,19.0928,59.8125,23.0284
8494992418.jpg,32.1545,30.9976,25.0094
8496798280.jpg,18.7214,33.4459,13.1731
8497413134.jpg,38.2907,31.4928,15.8607
8497829320.jpg,13.8676,37.9653,12.6497
8498158756.jpg,68.635,16.6634,13.8782
8498176247.jpg,44.7104,41.382,26.625
8498192267.jpg,45.3842,62.4848,15.022
8499771607.jpg,39.5765,33.9519,14.8455
8501012764.jpg,46.8674,48.7826,33.881
8501628435.jpg,58.0043,35.236,14.4085
8501698385.jpg,24.1932,30.9189,17.1979
8501713418.jpg,5.2609,22.303,5.5717
8502191647.jpg,13.3676,29.1449,33.6503
8502941912.jpg,15.9521,46.1846,19.9396
8503429334.jpg,7.1105,26.7587,9.3612
8503728878.jpg,39.4008,63.0841,21.6888
8503871115.jpg,8.0307,39.5132,3.6953
8503982189.jpg,18.0478,22.6525,13.6678
8504046996.jpg,31.5344,54.3714,24.0516
8504332753.jpg,22.288,53.4517,25.2671
8504503946.jpg,17.1882,32.431,25.1541
8505294712.jpg,29.4806,29.7717,26.3404
8506109338.jpg,50.2885,42.0819,18.2897
8506145736.jpg,14.7861,66.1473,28.0312
8506515372.jpg,11.6629,28.9865,15.7233
8506941154.jpg,14.8494,41.6118,17.0008
8507000235.jpg,52.4862,83.5596,31.0432
8507554609.jpg,27.9771,37.5913,27.1675
8509120510.jpg,39.573,37.75,22.2035
8509241021.jpg,39.6776,68.6014,22.7492
8510093470.jpg,57.1345,28.1384,2.4
8510431014.jpg,16.9837,41.0898,32.3936
8511131771.jpg,25.8397,53.2567,23.2071
8511620322.jpg,14.4097,43.7406,9.749
8511720535.jpg,60.9398,39.0946,19.3498
85119046.jpg,24.43,64.9688,24.9858
8514709398.jpg,14.7372,59.3851,23.9685
8515006370.jpg,35.963,47.1818,21.9366
8515263910.jpg,23.1313,42.0676,25.4525
8515582085.jpg,18.4106,32.3125,22.1044
8515635261.jpg,49.0408,20.3695,12.7767
8516080909.jpg,20.0795,32.3708,22.4275
8517283347.jpg,16.1963,34.5945,25.0742
8517575081.jpg,29.6281,22.6008,18.4447
8517833832.jpg,79.2695,65.0833,19.2919
8518560636.jpg,12.7719,44.9804,30.5862
8518610606.jpg,11.7479,45.0804,15.3689
8519367340.jpg,13.8963,32.779,26.9008
8520265759.jpg,40.7313,47.1637,24.8982
8520990466.jpg,98.0449,41.9071,48.372
8521866643.jpg,8.6987,22.1486,13.8537
8522041587.jpg,18.8668,41.1027,21.0814
8522094125.jpg,10.7681,34.1324,22.95
8522481331.jpg,21.6501,53.5864,18.5123
8522515607.jpg,8.8299,48.9552,17.2284
8522546794.jpg,64.7288,71.1368,19.844
8523298395.jpg,29.8431,33.238,23.6687
8523540447.jpg,3.3872,33.4541,10.0505
8523976721.jpg,5.3946,35.1173,8.4159
85240920.jpg,37.1789,56.1136,20.3215
8524995451.jpg,33.6809,47.6419,13.6487
8525376754.jpg,14.7889,50.7375,20.3172
8527988312.jpg,14.7274,23.0283,29.5932
8528201518.jpg,26.2041,20.5135,5.7135
8528934790.jpg,37.72,27.2105,29.0123
8529310556.jpg,25.4842,29.025,10.8762
8529310804.jpg,21.8027,33.2152,17.086
8529412192.jpg,32.3291,48.675,34.7392
8529490962.jpg,25.3302,39.0073,46.911
8529541053.jpg,26.925,42.715,43.5141
8529705971.jpg,19.5398,24.2389,9.0337
8530273249.jpg,18.3185,42.184,31.5948
8530355188.jpg,12.8931,63.3568,19.5982
8530869068.jpg,28.0128,35.6543,17.7006
8531633123.jpg,16.0971,19.6674,18.0387
8532549490.jpg,1.6757,33.0693,12.0447
8533373653.jpg,22.6474,40.3816,13.6612
8533805271.jpg,51.1861,42.2632,28.5378
8534896880.jpg,20.6435,28.6925,19.0936
8535035859.jpg,30.9679,52.4413,24.8114
8535232822.jpg,5.0221,31.2478,14.6153
8537113381.jpg,2.4604,52.9621,24.9138
8539118741.jpg,40.0579,47.0735,18.3579
8539488665.jpg,25.593,36.3925,19.7513
8539498079.jpg,14.7094,42.225,7.6838
8539554428.jpg,11.6207,29.5686,27.8042
8539670364.jpg,25.9442,41.6118,25.1489
8540532034.jpg,29.6572,47.305,26.2765
8541006859.jpg,2.6495,38.6719,26.6256
8544556866.jpg,8.6594,34.5469,18.3628
8545722241.jpg,4.455,47.4375,24.3941
8545905705.jpg,33.2542,70.125,25.0285
8546237134.jpg,11.1169,50.863,12.5233
8546536299.jpg,13.7432,29.425,28.0014
8546547724.jpg,20.2688,19.109,6.7139
8546838188.jpg,18.0941,51.6903,18.9674
8549362115.jpg,16.7856,40.0197,14.4729
8549600155.jpg,35.4591,29.2838,23.0244
8550306054.jpg,29.0708,53.9535,20.7502
8550575599.jpg,33.4565,42.6379,23.8296
8550746603.jpg,15.3809,17.8378,17.058
8551222492.jpg,0.7026,22.8518,12.186
8551620615.jpg,30.9701,29.096,18.0434
8552101917.jpg,8.2899,67.4514,30.0589
8552550792.jpg,22.5234,53.0139,20.0294
8552590099.jpg,10.6218,29.413,17.3226
8552740610.jpg,23.3023,69.1789,19.5708
8553006135.jpg,4.4406,34.125,25.4971
8553130419.jpg,87.3614,37.1622,14.6197
8553449461.jpg,5.6627,28.7692,22.0445
8553471741.jpg,23.9984,46.9219,25.7785
8554033162.jpg,16.2663,25.0584,9.3094
8554330315.jpg,6.3875,25.6261,18.1197
8555190491.jpg,28.8525,29.0608,42.7885
8556005393.jpg,17.4823,62.3906,12.9396
8556290824.jpg,6.6622,32.4393,10.2082
8556730555.jpg,27.4363,41.4813,19.6007
8556786880.jpg,17.5447,26.5752,13.1113
8558582535.jpg,41.1888,41.666,24.5436
8559592041.jpg,14.7909,39.785,7.145
8560160557.jpg,14.4077,42.5562,22.8228
8560249138.jpg,7.8847,43.8369,20.962
8560249157.jpg,47.0809,66.0688,36.0546
8561557613.jpg,4.7104,36.5357,22.0167
8562649420.jpg,5.787,37.5445,24.0025
8564299084.jpg,42.858,36.225,16.5253
8564706371.jpg,15.5781,30.4131,20.5371
8565023764.jpg,17.9856,40.8158,21.4691
8565939221.jpg,19.9927,60.1891,21.9497
8565941333.jpg,24.8412,26.9598,10.8911
8565990156.jpg,26.7482,27.4741,20.3586
8566161884.jpg,30.32,50.0841,32.2853
8567878134.jpg,6.0299,45.6978,15.9456
8568057395.jpg,8.4913,40.6208,15.0145
8568663212.jpg,13.8181,24.6763,11.7587
8568761304.jpg,61.7951,53.625,26.3226
8568890785.jpg,8.1467,34.6205,17.2822
8569001906.jpg,28.2789,20.3601,10.8241
8570186179.jpg,39.1991,41.615,25.8896
8570770544.jpg,14.0958,40.7522,17.5006
8572309728.jpg,21.8885,25.6523,25.2405
8572873286.jpg,32.2433,41.9071,16.1591
8573294301.jpg,21.4782,66.3235,29.8086
8575096989.jpg,18.0105,37.0135,22.0246
8580729000.jpg,4.1281,24.8257,18.4707
8581043227.jpg,17.8656,26.9022,10.9558
8582877561.jpg,35.4764,29.8571,13.4306
8583578292.jpg,41.6222,25.1183,17.4965
8583898549.jpg,3.7889,32.7665,14.126
8585320404.jpg,41.9553,33.146,20.0163
8587794241.jpg,38.0176,45.2972,18.5652
8588348191.jpg,19.5656,47.9217,25.5261
8589152246.jpg,36.8521,22.9322,30.6589
8589157666.jpg,24.2743,68.3072,30.826
8589543288.jpg,16.2059,26.9403,17.3368
8590374545.jpg,30.7026,33.8031,26.6825
8590498036.jpg,9.0021,20.9535,13.6437
8590640853.jpg,37.5514,28.8085,38.9507
8593005656.jpg,54.5788,50.0156,28.8392
8595112756.jpg,8.9399,22.4137,13.5763
8595244033.jpg,18.1657,21.2361,15.7971
8595845896.jpg,17.4935,42.5135,24.6402
8595948410.jpg,67.0863,66.5739,15.534
8596148572.jpg,31.6665,38.25,19.6289
8596349698.jpg,16.3378,21.75,12.0367
8596361580.jpg,12.7103,33.5946,34.4336
8596901738.jpg,5.635,65.6534,18.9509
8596963541.jpg,7.73,57.2297,64.3902
8596983746.jpg,18.9055,24.529,5.5886
8597007982.jpg,21.4927,31.3649,18.2203
8597381500.jpg,43.273,32.2431,16.9829
8599488070.jpg,24.4299,44.5203,18.1583
8599891034.jpg,57.7477,37.2697,7.0768
859991088.jpg,23.2216,85.4204,65.2962
8600036440.jpg,39.1549,56.8661,30.3685
